transID,corridorID,corridorName,direction,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStopsName,tapOutTime,stopEndSeq,hour_of_day,day_of_week,is_peak_hour,trip_duration_minutes
KFCG583P5W65EV,JAK.39,Kalimalang - Duren Sawit,1.0,TPU Pondok Kelapa,-6.237272,106.94293,1,2023-04-17 05:23:21,Simpang Serdang Swadaya Raya 2,2023-04-17 06:17:46,28.0,5,Monday,True,54.416666666666664
RESN841B5B93LT,JAK.31,Blok M - Andara,1.0,Sbr. Masjid Jami Darussalam Pinang,-6.307844,106.79875,10,2023-04-17 11:34:14,Sbr. Jln. Albarkah I Cilandak,2023-04-17 12:28:17,25.0,11,Monday,False,54.05
AYXO461K4Z06JV,6T,Pasar Minggu - Velbak,0.0,Essence Dharmawangsa,-6.257365,106.80495,30,2023-04-17 10:45:07,Mayestik 1,2023-04-17 11:07:17,38.0,10,Monday,False,22.166666666666668
OFRU653L4H15JL,JAK.22,Dwikora - Penas Kalimalang,0.0,Lion Center,-6.240451,106.87898,13,2023-04-17 13:26:06,Cawang Soetoyo 2,2023-04-17 14:02:31,15.0,13,Monday,False,36.416666666666664
PNXP590R1F61KT,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,1.0,UPT. LLHD 2,-6.225501,106.83489,5,2023-04-17 18:20:07,Sbr. Puskesmas Setiabudi,2023-04-17 19:17:25,12.0,18,Monday,False,57.3
YRCP386D9V49UB,7,Kampung Rambutan - Bidara Cina,1.0,RS Harapan Bunda,-6.301956,106.86803,13,2023-04-17 20:54:06,Tanah Merdeka Arah Timur,2023-04-17 22:12:53,15.0,20,Monday,False,78.78333333333333
EZUZ270J6R38YL,1E,Pondok Labu - Blok M,1.0,One Belpark 1,-6.304695,106.79445,18,2023-04-17 16:45:26,Simpang Pinang I Pondok Labu,2023-04-17 18:17:41,21.0,16,Monday,True,92.25
IHJB589N4K44CG,11Q,Kampung Melayu - Pulo Gebang via BKT,1.0,Baladewa Residence,-6.229648,106.91038,13,2023-04-17 17:19:08,Pulo Gebang,2023-04-17 18:34:33,27.0,17,Monday,True,75.41666666666667
XJWA088Q1H18AQ,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,0.0,Boulevard Kelapa Cengkir Raya,-6.165966,106.90211,38,2023-04-17 19:47:35,Simpang Kelapa Cengkir Flamboyan,2023-04-17 21:37:15,40.0,19,Monday,True,109.66666666666667
VOHJ050G0T00TC,1F,Stasiun Palmerah - Bundaran Senayan,0.0,Gelora Bung Karno,-6.224217,106.8058,5,2023-04-17 15:19:16,Bundaran Senayan,2023-04-17 16:19:46,6.0,15,Monday,False,60.5
RGHA448H5Q72AJ,10,Tanjung Priok - PGC 2,1.0,PGC 2,-6.2619,106.8657,0,2023-04-17 17:13:50,Penas Kalimalang,2023-04-17 18:34:42,4.0,17,Monday,True,80.86666666666666
QFMG392B5K14AN,M3,Kalideres - Bundaran HI via Veteran,0.0,Jelambar,-6.166548,106.78651,7,2023-04-17 16:16:31,Jembatan Baru,2023-04-17 17:39:18,12.0,16,Monday,True,82.78333333333333
WRHY174M5T04OE,JAK.120,JIS - Terminal Muara Angke,0.0,Sbr. Baywalk 2,-6.110582,106.77963,38,2023-04-17 20:53:39,Term. Muara Angke 2,2023-04-17 21:44:24,40.0,20,Monday,False,50.75
JVDG477N6K70QL,S21,Ciputat - CSW,1.0,Jln. KRI Harimau,-6.253467,106.79112,6,2023-04-17 20:41:55,UMJ 2,2023-04-17 21:51:48,17.0,20,Monday,False,69.88333333333334
ZWAJ337B6U28IS,2B,Harapan Indah - ASMI,0.0,Pasar Modern Harapan Indah,-6.168544,106.97431,0,2023-04-17 18:43:58,Ps. Ujung Menteng,2023-04-17 20:20:32,7.0,18,Monday,False,96.56666666666666
CXLD320Z7Y96KF,M3,Kalideres - Bundaran HI via Veteran,0.0,RS Sumber Waras,-6.166294,106.79675,5,2023-04-17 19:52:56,Taman Kota,2023-04-17 20:49:53,9.0,19,Monday,True,56.95
SUOT754C0F89RO,JAK.72,,0.0,Litbang Depnaker Jaktim,-6.31213,106.86264,48,2023-04-17 16:56:58,Sbr. Sekolah Islam PB Soedirman,2023-04-17 18:23:08,49.0,16,Monday,True,86.16666666666667
BLBR878L9Y32LN,JAK.53,Grogol - Pos Pengumben via Slipi,1.0,Jln. H. Nasir Srengseng,-6.205389,106.75825,12,2023-04-17 16:59:30,Sbr. Ps. Pengampuan,2023-04-17 18:42:01,19.0,16,Monday,True,102.51666666666667
TVBH904I6C97NW,JAK.58,Cilincing - Rorotan,1.0,Sbr. Masjid Nurul Jannah Marunda,-6.119226,106.95707,32,2023-04-17 16:38:04,Ps. Bebek Marunda 2,2023-04-17 18:30:46,35.0,16,Monday,True,112.7
HYIO179O7W10XD,1N,Tanah Abang - Blok M,1.0,Dukuh Atas 4,-6.204819,106.8221,11,2023-04-17 20:17:02,MH Thamrin 2,2023-04-17 21:31:06,15.0,20,Monday,False,74.06666666666666
NSCO625G8E21QB,M4,Pulo Gadung 2 - Dukuh Atas 2,1.0,Halimun,-6.205137,106.83338,14,2023-04-17 18:55:35,Dukuh Atas 2,2023-04-17 20:10:24,15.0,18,Monday,False,74.81666666666666
IFLG072B3B95QT,1K,,0.0,Menara Mandiri,-6.223667,106.8071,4,2023-04-17 20:37:13,Gelora Bung Karno 1,2023-04-17 21:30:26,5.0,20,Monday,False,53.21666666666667
PDDV645J2L03BN,2E,Rusun Rawa Bebek - Kodamar,1.0,Pool Taksi,-6.188631,106.93426,10,2023-04-17 16:24:38,Walikota Jakarta Timur 1,2023-04-17 18:12:35,23.0,16,Monday,True,107.95
CMTO376Y0P92BK,S31,Bintaro - Fatmawati,1.0,Carrefour Lebak Bulus,-6.287529,106.7768,4,2023-04-17 16:12:14,Bintaro Xchange,2023-04-17 18:00:17,5.0,16,Monday,True,108.05
UBFQ140Q6H49CU,1R,Senen - Tanah Abang,1.0,Jln. Taman Jatibaru Timur,-6.182778,106.8129,2,2023-04-17 20:28:41,SMKN 38,2023-04-17 21:25:10,4.0,20,Monday,False,56.483333333333334
MSIJ419Q0X30DR,6U,Blok M - Pasar Minggu,1.0,Sbr. Kel. Ps. Minggu,-6.285514,106.84058,0,2023-04-17 18:43:45,Duren Tiga,2023-04-17 19:39:05,17.0,18,Monday,False,55.333333333333336
IRES291P5A16NC,9D,Pasar Minggu - Tanah Abang,1.0,Menara Astra,-6.207361,106.8219,32,2023-04-17 19:58:25,Pospol Jati Bunder,2023-04-17 21:48:18,46.0,19,Monday,True,109.88333333333334
DBIU432V4O77FZ,1C,Pesanggrahan - Blok M,1.0,BSI 1,-6.237724,106.76225,15,2023-04-17 18:13:49,Sbr. SD Kartika X-2,2023-04-17 20:07:57,25.0,18,Monday,False,114.13333333333334
FSJV372W7U17WU,2B,Harapan Indah - ASMI,0.0,Cakung United Tractors,-6.18324,106.92998,16,2023-04-17 18:39:58,Tipar Cakung,2023-04-17 20:20:15,17.0,18,Monday,False,100.28333333333333
EVQJ032C0S56AK,8A,Jelambar - Juanda,1.0,Tomang Mandala,-6.176875,106.80037,4,2023-04-17 20:35:03,Jelambar,2023-04-17 22:33:53,6.0,20,Monday,False,118.83333333333333
WNGF504Q0C74QD,JAK.52,Terminal Kalideres - Terminal Muara Angke,0.0,RS Grand Family,-6.123468,106.73897,11,2023-04-17 18:10:49,Sbr. Jln. Elang Laut Kamal,2023-04-17 19:15:53,14.0,18,Monday,False,65.06666666666666
YWIS887Z6J11SD,JAK.13,Tanah Abang - Jembatan Lima,0.0,Sbr. Kel. Tambora,-6.146476,106.80706,32,2023-04-17 20:23:00,Simpang Perniagaan Tambora,2023-04-17 21:55:03,35.0,20,Monday,False,92.05
SCPF577X4Q31WB,8A,Jelambar - Juanda,1.0,Petojo,-6.169984,106.81698,2,2023-04-17 20:55:53,S Parman Podomoro City Arah Barat,2023-04-17 22:22:53,5.0,20,Monday,False,87.0
LWHE737J5C33WA,JAK.113,Rusun Sindang Koja - Kp. Sawah,0.0,Taman Jln. Bhakti 1,-6.105653,106.94035,18,2023-04-17 16:15:14,Gg. Swadaya 2 G,2023-04-17 18:13:52,19.0,16,Monday,True,118.63333333333334
AHIR339W4Q14TD,M7,Kampung Rambutan - Monas,1.0,Pancoran Tugu Arah Barat,-6.2433,106.84388,12,2023-04-17 19:00:42,BKN,2023-04-17 20:56:01,19.0,19,Monday,True,115.31666666666666
SODZ633N0P05RU,M1,Blok M - Kota,1.0,MH Thamrin,-6.188149,106.82299,10,2023-04-17 17:48:13,Dukuh Atas,2023-04-17 19:31:38,13.0,17,Monday,True,103.41666666666667
EQKV146I8S25QJ,10K,Tanjung Priok - Senen via Taman BMW,1.0,Bangau VI,-6.169278,106.84271,2,2023-04-17 18:40:35,Masjid Jami Al Badariah Kemayoran,2023-04-17 20:08:26,23.0,18,Monday,False,87.85
JRDP627J2E21MM,JAK.24,Senen - Pulo Gadung via Kelapa Gading,1.0,Aneka Apotek,-6.151647,106.87959,18,2023-04-17 18:18:52,Sunter Boulevard Barat 1,2023-04-17 19:54:50,24.0,18,Monday,False,95.96666666666667
OOHR864S4L18NE,JAK.58,Cilincing - Rorotan,0.0,Sbr. Ponpes Alhikmah Rorotan,-6.131475,106.95542,47,2023-04-17 17:57:37,Sbr. Gg. Bulak I Rorotan,2023-04-17 19:48:03,48.0,17,Monday,True,110.43333333333334
DAQB390F7D12TG,D21,Universitas Indonesia - Lebak Bulus,1.0,Tj. Mas Raya,-6.308428,106.8391,24,2023-04-17 16:28:12,SMAN 38,2023-04-17 17:22:37,33.0,16,Monday,True,54.416666666666664
PLTR264Y8X94OD,M7,Kampung Rambutan - Monas,1.0,Karet Sudirman,-6.212457,106.82003,6,2023-04-17 17:44:02,RS Harapan Bunda,2023-04-17 19:21:31,23.0,17,Monday,True,97.48333333333333
OHOM658Q3T17WF,JAK.54,Grogol - Benhil,1.0,Simpang Kota Bambu Utara I,-6.186126,106.80866,21,2023-04-17 19:26:09,Sbr. RS Pelni Petamburan,2023-04-17 20:37:40,23.0,19,Monday,True,71.51666666666667
PYHL426X7I45QE,1M,Meruya - Blok M,1.0,SMAN 85,-6.215171,106.75989,24,2023-04-17 18:31:53,Ruko Meruya Ilir,2023-04-17 19:44:21,36.0,18,Monday,False,72.46666666666667
GNBJ271A5Z91AX,JAK.15,Bulak Turi - Tanjung Priok,0.0,Rusun Marunda 1,-6.098204,106.96232,2,2023-04-17 17:54:08,Sbr. Ps. Jongkok,2023-04-17 19:37:36,17.0,17,Monday,True,103.46666666666667
KITC691O1N12MG,11B,Rusun Rawa Bebek - Penggilingan,0.0,Rusun Rawa Bebek,-6.196241,106.9658,0,2023-04-17 17:15:43,Walikota Jakarta Timur 2,2023-04-17 18:48:11,1.0,17,Monday,True,92.46666666666667
ZCAF426E1C47PO,8,Lebak Bulus - Pasar Baru via Tomang,1.0,Permata Hijau,-6.221427,106.78325,16,2023-04-17 18:32:14,Lebak Bulus,2023-04-17 20:25:54,23.0,18,Monday,False,113.66666666666667
REYW490Y2Q03UR,JAK.37,Cililitan - Condet via Kayu Manis,0.0,Simpang H. Ali Raya Tengah,-6.292558,106.85951,27,2023-04-17 18:50:45,Kober Balekambang,2023-04-17 20:25:53,39.0,18,Monday,False,95.13333333333334
SDQG091G6F77RV,JAK.60,Kelapa Gading - Rusun Kemayoran,0.0,Jln. Janur Indah XI,-6.155924,106.90801,6,2023-04-17 16:29:03,Ps. Serdang 1,2023-04-17 17:54:13,45.0,16,Monday,True,85.16666666666667
GPWG159A5J51FW,JAK.33,Pulo Gadung - Kota,1.0,Sbr. Kel. Kayu Putih,-6.185784,106.88856,68,2023-04-17 16:05:00,Sbr. Panti Asuhan Putera Mulia,2023-04-17 17:29:03,69.0,16,Monday,True,84.05
TRLY428V7V83FC,JAK.113,Rusun Sindang Koja - Kp. Sawah,0.0,Jln. Cilincing Baru Raya,-6.106927,106.92672,11,2023-04-17 16:42:24,Puskesmas Cilincing,2023-04-17 18:10:20,17.0,16,Monday,True,87.93333333333334
QAGL631H8D44NZ,JAK.118,Taman Waduk Papanggo - Kota Tua,1.0,SDN Pademangan Timur 05 07,-6.133036,106.84412,19,2023-04-17 17:56:23,Jln. Bahari Raya 1,2023-04-17 19:32:46,23.0,17,Monday,True,96.38333333333334
NTOE595W6P83FK,JAK.85,Bintara - Cipinang Indah,1.0,Jln. Teluk Mandar 2,-6.238944,106.91004,13,2023-04-17 16:47:54,Minimarket Pondok Kopi,2023-04-17 18:41:36,39.0,16,Monday,True,113.7
JEGH237L1Y25KV,4B,Stasiun Manggarai - UI,0.0,Pertani,-6.256308,106.84325,21,2023-04-17 16:35:42,SPBU Jln. Guru,2023-04-17 17:48:37,38.0,16,Monday,True,72.91666666666667
QMKR019F7F07JW,JAK.37,Cililitan - Condet via Kayu Manis,0.0,Gg. Balai Rakyat Balekambang,-6.293289,106.85517,33,2023-04-17 18:41:36,Jln. Al Hidayah Balekambang,2023-04-17 19:34:54,35.0,18,Monday,False,53.3
MJBN367C5N04OV,JAK.27,Pulo Gebang - Rorotan,1.0,Masjid Jami Ar Roghibin,-6.156361,106.9597,8,2023-04-17 18:26:24,Gg. H. Kamil,2023-04-17 20:11:11,24.0,18,Monday,False,104.78333333333333
HGDM881K6T42BH,JAK.120,JIS - Terminal Muara Angke,0.0,Jln. Bandengan Utara 1,-6.13609,106.80391,30,2023-04-17 19:04:59,SD Diakonia 2,2023-04-17 20:19:37,36.0,19,Monday,True,74.63333333333334
OINS366D0A38IU,JAK.88,Terminal Tanjung Priok - Ancol Barat,0.0,Kel. Pademangan,-6.13253,106.84023,16,2023-04-17 19:56:36,Masjid Bahari 1,2023-04-17 21:03:12,34.0,19,Monday,True,66.6
HFAY712F8D28LI,JAK.19,Pinang Ranti - Kampung Rambutan,1.0,TK Dinamika,-6.295133,106.90388,30,2023-04-17 16:26:56,Masjid Jami Al-Baidlo,2023-04-17 17:29:02,40.0,16,Monday,True,62.1
RIWF418H0R94MS,8D,Joglo - Blok M,0.0,Permata Eksekutif 1,-6.216906,106.76541,22,2023-04-17 15:26:16,Jln. Taman Alfa Indah,2023-04-17 16:23:41,26.0,15,Monday,False,57.416666666666664
NEZZ403U9X12UT,7F,Kampung Rambutan - Juanda via Pasar Baru,1.0,Rawa Selatan,-6.173925,106.85809,4,2023-04-17 15:54:06,Pemuda Pramuka,2023-04-17 17:00:02,10.0,15,Monday,False,65.93333333333334
FPDM860W8V36VB,M12,Sunter Boulevard Barat - Penjaringan,0.0,Danau Agung,-6.146869,106.85805,4,2023-04-17 19:03:46,Kemayoran Landas Pacu Timur,2023-04-17 21:01:37,5.0,19,Monday,True,117.85
XXOG803J0C53XW,7F,Kampung Rambutan - Juanda via Pasar Baru,1.0,Cempaka Tengah,-6.170398,106.86659,6,2023-04-17 18:22:05,Kampung Rambutan,2023-04-17 20:09:14,16.0,18,Monday,False,107.15
OWVS815N0I84XC,M7B,BKN - Blok M,0.0,Tendean,-6.240213,106.83102,20,2023-04-17 16:46:47,Kejaksaan Agung,2023-04-17 18:42:03,23.0,16,Monday,True,115.26666666666667
PSFF779U4U98QB,9D,Pasar Minggu - Tanah Abang,1.0,Komdak 1,-6.222333,106.81407,25,2023-04-17 20:47:41,Blok F,2023-04-17 22:21:45,45.0,20,Monday,False,94.06666666666666
QZXW503O6Q98IJ,JAK.40,Harapan Baru - Pulo Gebang via Rawa Kuning,1.0,Sbr. Sentral Bisnis Harapan Indah,-6.191491,106.97667,21,2023-04-17 18:54:50,SMAN 10 Bekasi,2023-04-17 20:47:05,29.0,18,Monday,False,112.25
BSNV589S3D71BX,JAK.77,Tanjung Priok - Jembatan Item,0.0,Jln. Danau Sunter Barat 2,-6.139546,106.856814,11,2023-04-17 16:44:42,Jln. Danau Agung 2,2023-04-17 18:30:53,15.0,16,Monday,True,106.18333333333334
VPPB139L5Q51UN,2H,,1.0,Dittopad,-6.174759,106.84823,1,2023-04-17 17:26:13,Telkomsel Cempaka Putih,2023-04-17 18:33:28,11.0,17,Monday,True,67.25
NJQL373I0X67TN,6,Ragunan - Dukuh Atas 2,0.0,Buncit Indah,-6.274333,106.83029,5,2023-04-17 17:09:39,Imigrasi,2023-04-17 18:17:19,7.0,17,Monday,True,67.66666666666667
PQHF821C9O65RH,5N,Kampung Melayu - Ragunan,1.0,Transvision,-6.240036,106.82842,43,2023-04-17 18:32:09,Sawo Kecik Raya,2023-04-17 20:25:07,63.0,18,Monday,False,112.96666666666667
VKEB344B0G54PZ,6D,Stasiun Tebet - Karet via Underpass,1.0,SMU 79,-6.225412,106.83865,5,2023-04-17 19:03:28,Plaza Sentral,2023-04-17 20:06:47,14.0,19,Monday,True,63.31666666666667
MSEC187Q3J05AS,9A,PGC 2 - Grogol 2,0.0,Cikoko Stasiun Cawang Arah Barat,-6.243359,106.85815,6,2023-04-17 15:56:20,Pancoran Barat Arah Barat,2023-04-17 17:25:36,9.0,15,Monday,False,89.26666666666667
WNQY148K0X65NV,M10,PGC 2 - Tanjung Priok,0.0,Cempaka Putih,-6.174207,106.87642,13,2023-04-17 19:40:46,Cempaka Mas,2023-04-17 21:06:28,14.0,19,Monday,True,85.7
YCEU812B2S33ER,JAK.19,Pinang Ranti - Kampung Rambutan,0.0,Simpang Manunggal Pintu 2,-6.297193,106.89291,7,2023-04-17 19:29:07,Pertigaan Ceger,2023-04-17 20:38:46,52.0,19,Monday,True,69.65
JZDN529O0J95JD,M2,Pulo Gadung - Monas,1.0,RS Islam,-6.168676,106.87027,9,2023-04-17 16:12:38,Cempaka Timur,2023-04-17 17:08:55,10.0,16,Monday,True,56.28333333333333
HXOH808O0O63SK,JAK.27,Pulo Gebang - Rorotan,0.0,Jln. Kayu Tinggi,-6.18465,106.94523,16,2023-04-17 15:18:51,Jln. Sentosa Tambun Rengas,2023-04-17 16:44:19,27.0,15,Monday,False,85.46666666666667
RDIH606I7J09EN,7F,Kampung Rambutan - Juanda via Pasar Baru,0.0,Senen,-6.178211,106.84251,16,2023-04-17 16:58:19,Kwitang,2023-04-17 18:20:40,17.0,16,Monday,True,82.35
WAVC842J8G06ZB,9C,Pinang Ranti - Bundaran Senayan,1.0,Bundaran Senayan,-6.227869,106.80094,0,2023-04-17 17:21:24,Kuningan Barat,2023-04-17 18:45:04,4.0,17,Monday,True,83.66666666666667
MTUR566F7V95DS,1C,Pesanggrahan - Blok M,0.0,Seskoal 2,-6.238015,106.77247,25,2023-04-17 16:25:38,RS Pusat Pertamina 2,2023-04-17 17:43:22,32.0,16,Monday,True,77.73333333333333
EMQB387S6Y29MQ,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,1.0,Simpang Bren Howitzer Raya,-6.163713,106.87047,44,2023-04-17 17:50:26,Sbr. Kel. Sumur Batu,2023-04-17 19:07:41,45.0,17,Monday,True,77.25
MNUQ728U6R16AW,13D,Puri Beta - Ragunan,1.0,SMK 57,-6.290967,106.82365,2,2023-04-17 16:01:11,Jati Padang,2023-04-17 17:10:19,3.0,16,Monday,True,69.13333333333334
SJQO618H5P32QG,JAK.99,Term. Pulo Gadung - Lampiri,0.0,Gg. H Sayuti I,-6.212751,106.92367,17,2023-04-17 19:48:30,Kav Marinir Kalimalang,2023-04-17 21:10:30,30.0,19,Monday,True,82.0
XBCN902X8U89XQ,4E,Rusun Jatinegara Kaum - Pulo Gadung,1.0,Gg. Suzuki,-6.184571,106.90797,1,2023-04-17 17:48:42,Pintu Kawasan 1,2023-04-17 19:32:11,4.0,17,Monday,True,103.48333333333333
PNRD363P7Z58CA,6C,Stasiun Tebet - Karet via Patra Kuningan,1.0,Ambassador,-6.224125,106.82663,3,2023-04-17 16:21:01,Kota Kasablanka,2023-04-17 17:49:34,7.0,16,Monday,True,88.55
PEOQ654P6V79BV,JAK.06,Kampung Rambutan - Pondok Gede,0.0,Gg. Cengkeh Lubang Buaya,-6.292786,106.90519,13,2023-04-17 18:52:21,Taman Bambu 1,2023-04-17 20:00:53,26.0,18,Monday,False,68.53333333333333
WDXK436J2U33OU,1H,Tanah Abang - Stasiun Gondangdia,1.0,Sbr. MNC Center,-6.182744,106.83084,10,2023-04-17 18:17:11,St. Gondangdia 2,2023-04-17 20:09:18,11.0,18,Monday,False,112.11666666666666
QRGO093H2P03GA,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,0.0,Mega Kuningan,-6.224556,106.82677,10,2023-04-17 15:33:59,Karet Pedurenan 1,2023-04-17 17:24:02,12.0,15,Monday,False,110.05
TEQV020N1K19EW,D32,Cinere - Bundaran Senayan,1.0,SPBU Limo Cinere 1,-6.343161,106.77878,5,2023-04-17 16:01:53,South City Cinere,2023-04-17 17:33:43,6.0,16,Monday,True,91.83333333333333
GKFD838V1X31EC,12H,Rusun Penjaringan - Penjaringan,0.0,Rusun Penjaringan,-6.130702,106.79487,0,2023-04-17 20:35:57,Penjaringan,2023-04-17 21:42:45,1.0,20,Monday,False,66.8
HJCT747W7L39WM,JAK.46,Pasar Minggu - Jagakarsa,1.0,Sbr. Jln. SMP 175,-6.319433,106.82518,29,2023-04-17 20:59:56,SDN Jagakarsa 01,2023-04-17 22:06:23,35.0,20,Monday,False,66.45
NBOA378T8I34JA,6V,Ragunan - Gelora Bung Karno,0.0,Jati Padang,-6.285431,106.82626,3,2023-04-17 20:29:56,Tendean,2023-04-17 22:08:15,10.0,20,Monday,False,98.31666666666666
JGFH886L1G62XV,13C,Puri Beta - Dukuh Atas,0.0,Kebayoran Lama,-6.23834,106.77752,7,2023-04-17 20:24:34,Mayestik,2023-04-17 21:55:03,8.0,20,Monday,False,90.48333333333333
LYHI429Z0A60DP,8C,Kebayoran Lama - Tanah Abang,1.0,Rusun Tanah Abang 1,-6.192314,106.81481,11,2023-04-17 20:35:40,SMAN 24,2023-04-17 21:30:20,21.0,20,Monday,False,54.666666666666664
PFBG635M1D79AC,JAK.18,Kalibata - Kuningan,1.0,Jln. Menteng Atas Raya,-6.214616,106.83799,2,2023-04-17 17:36:57,Sbr. Masjid Al Bakrie,2023-04-17 18:45:00,3.0,17,Monday,True,68.05
WKKR782R5U38DU,14,Jakarta International Stadium - Senen,1.0,Jembatan Item,-6.130078,106.85492,13,2023-04-17 17:32:43,JIS,2023-04-17 19:30:25,14.0,17,Monday,True,117.7
ZQEK902A8V36WD,JAK.112,Terminal Tanah Merah - Pulo Gadung,0.0,Sbr. Jln. Tari Klasik,-6.169296,106.91083,16,2023-04-17 20:14:18,Simpang Jln. Bongo Raya,2023-04-17 21:38:31,17.0,20,Monday,False,84.21666666666667
HGCU918I8U28SQ,8K,Batusari - Grogol,0.0,SMPN 127,-6.198939,106.7783,10,2023-04-17 16:10:40,SDN Tj. Duren Utara 06 07,2023-04-17 17:29:54,14.0,16,Monday,True,79.23333333333333
HMTE394V0T24WY,JAK.50,Kalideres - Puri Kembangan,0.0,Jln. H. Kincan Rawa Buaya,-6.164413,106.7355,43,2023-04-17 15:49:05,Gg. H. Doel Bojong Raya,2023-04-17 17:08:33,45.0,15,Monday,False,79.46666666666667
PRCZ006T9B02ZW,T21,Palem Semi - Bundaran Senayan,0.0,Perpustakaan Riset BPK,-6.206333,106.8027,5,2023-04-17 17:48:22,Summitmas,2023-04-17 19:09:21,10.0,17,Monday,True,80.98333333333333
XPVL601N0C34MO,9C,Pinang Ranti - Bundaran Senayan,0.0,Cawang UKI,-6.250309,106.8736,2,2023-04-17 20:52:13,Pancoran Tugu Arah Barat,2023-04-17 22:12:06,8.0,20,Monday,False,79.88333333333334
NBOQ160P3H58FS,11N,,1.0,Imigrasi Jaktim 2,-6.214552,106.8818,3,2023-04-17 16:21:08,Sbr. Komplek Pacul Mas,2023-04-17 18:05:09,11.0,16,Monday,True,104.01666666666667
AEXD625K8G66OH,JAK.106,Terminal Kampung Melayu - Terminal Klender,1.0,Term. Kampung Melayu 2,-6.224516,106.86685,0,2023-04-17 20:18:48,Jln. Cipinang Muara III,2023-04-17 21:36:33,18.0,20,Monday,False,77.75
RDDG317Z6W09CP,JAK.75,Cililitan - Kp. Pulo,0.0,Sbr. Persada Purnawira Halim,-6.259198,106.88547,3,2023-04-17 18:08:30,Sbr. Jln. H. Sidan,2023-04-17 19:48:48,30.0,18,Monday,False,100.3
QCNS143V1E74IC,1B,Stasiun Palmerah - Tosari,1.0,Manggala Wanabakti,-6.204951,106.79963,6,2023-04-17 19:20:54,St. Palmerah,2023-04-17 21:18:22,7.0,19,Monday,True,117.46666666666667
VNVT704T0H51UX,8D,Joglo - Blok M,0.0,Simpang Gandaria Kyai Maja,-6.24186,106.79,5,2023-04-17 18:00:14,Sbr. Komplek Pertambangan Kelapa Dua,2023-04-17 19:46:50,19.0,18,Monday,False,106.6
LACT715R5R85IC,M7B,BKN - Blok M,0.0,Komplek Polri Duren Tiga,-6.254242,106.83148,14,2023-04-17 18:13:35,Transvision,2023-04-17 19:18:09,19.0,18,Monday,False,64.56666666666666
QQYJ574Z4Q94JV,JAK.80,Rawa Buaya - Rawa Kompeni,1.0,Sbr. Jln. H. Minan Kamal,-6.103727,106.7106,7,2023-04-17 18:05:53,Sbr. TPU Tegal Alur,2023-04-17 19:40:45,12.0,18,Monday,False,94.86666666666666
VMLU998B7R55CA,11B,Rusun Rawa Bebek - Penggilingan,1.0,Walikota Jakarta Timur 1,-6.212327,106.94515,1,2023-04-17 16:34:24,Rusun Rawa Bebek,2023-04-17 18:13:37,2.0,16,Monday,True,99.21666666666667
LEOA649A1B93HE,JAK.48B,Stasiun Tebet - Kampung Melayu,1.0,Klinik Otista,-6.227394,106.86709,4,2023-04-17 15:13:36,Flyover Kampung Melayu,2023-04-17 16:19:56,5.0,15,Monday,False,66.33333333333333
QBJF689W7D29LX,JAK.56,Grogol - Srengseng,0.0,Sbr. SDN Palmerah 09,-6.207764,106.78798,50,2023-04-17 19:40:23,Jln. Kemandoran III Grogol Utara,2023-04-17 21:14:36,51.0,19,Monday,True,94.21666666666667
XTKN591Q9V24XE,10B,Rusun Cipinang Besar Selatan - Penas Kalimalang,0.0,Rusun Cipinang Besar Selatan,-6.231625,106.88288,0,2023-04-17 15:16:45,TPU Kb. Nanas 2,2023-04-17 17:08:06,1.0,15,Monday,False,111.35
IMKU938P9W11HX,JAK.37,Cililitan - Condet via Kayu Manis,0.0,Mushola Al Hidayah Batu Ampar,-6.274675,106.86059,8,2023-04-17 20:42:47,Simpang Waru Gedong,2023-04-17 21:50:43,30.0,20,Monday,False,67.93333333333334
DZEK993F4V28XQ,10A,Rusun Marunda - Tanjung Priok,0.0,STIP 2,-6.104694,106.95903,3,2023-04-17 15:18:08,Kebantenan,2023-04-17 16:13:10,5.0,15,Monday,False,55.03333333333333
LSBD683R8F87EO,JAK.60,Kelapa Gading - Rusun Kemayoran,1.0,Sunter Kelapa Gading 1,-6.142707,106.89049,19,2023-04-17 20:32:34,RS Gading Pluit,2023-04-17 21:23:03,43.0,20,Monday,False,50.483333333333334
MAMC356I6K87EE,JAK.110A,Rusun Marunda - Terminal Terpadu Pulo Gebang,0.0,Sbr. Malaka 1 Gg. 2 Rorotan,-6.138348,106.95458,27,2023-04-17 17:06:49,Jln. Pratama I Rorotan,2023-04-17 18:33:14,30.0,17,Monday,True,86.41666666666667
ZIHY202H1L20WJ,JAK.19,Pinang Ranti - Kampung Rambutan,0.0,Jln. Bambu Kuning,-6.309556,106.89894,45,2023-04-17 16:49:12,Jln. Nangka,2023-04-17 18:16:34,51.0,16,Monday,True,87.36666666666666
YEMF074S6V11EK,JAK.18,Kalibata - Kuningan,1.0,Komplek Kejari Tebet Dalam,-6.241417,106.84542,37,2023-04-17 17:35:38,Pengadegan Barat III,2023-04-17 19:30:00,47.0,17,Monday,True,114.36666666666666
